date,BTC,XRP,BNB,DOGE,ADA,TRX,LTC,LINK,BCH,EOS,ETC,MKR,ZEC,XLM,XMR,MANA,DASH,NEO,ELF,SNX,STORJ,VGX,ENJ,DGB,ZEN,GLM,ZIL,BAT,GFT,GNO,IOTA,MED,LRC,POWR,AMB,WAVES,CVC,RVN,ONT,REN,XDC,DENT,ARK,BLZ,GAS,NMR,ANT,OMG,ADX,RLC,VIC,LSK,SBD,ARDR,TRAC,PRO,BTG,MLN,XVG,XNO,MTL,UQC,DCR,SNT,UTK,PIVX,SYS,REQ,FUN,VIB,IDEX,MDT,BORG,STEEM,ZRX,ICX
2019-03-02,-0.16000000000000003,-0.23529411764705888,,,,-0.1428571428571429,-0.05405405405405406,,-0.3076923076923077,0.1428571428571428,-0.09734513274336287,0.19999999999999996,-1.0,-0.4137931034482759,-0.75,-0.5,5.0,1.7333333333333334,0.0625,0.0,0.0,-0.25,-1.0,0.0,2.0,-0.6923076923076923,0.0,-0.3529411764705882,,0.2142857142857142,1.0,0.17543859649122817,-0.32692307692307687,,-0.28125,0.18867924528301883,-0.10204081632653061,1.1428571428571428,-0.09375,,0.0,,-0.09999999999999998,-0.47058823529411764,-0.5714285714285714,-0.0888888888888889,0.6666666666666667,-0.4864864864864865,-0.125,-0.2727272727272727,-0.15625,-0.6,-0.18181818181818177,,0.0,-0.07407407407407407,2.0,0.0,0.0,-1.0,0.3181818181818181,,-0.39583333333333337,-0.5,1.0,,-0.38983050847457623,-1.0,-0.6,0.33333333333333326,0.0,-0.3939393939393939,,0.023668639053254337,,
2019-03-03,0.19047619047619047,-0.1923076923076923,,,,0.33333333333333326,-0.37142857142857144,-0.5,0.4444444444444444,-0.125,-0.17647058823529416,1.0,,-0.05882352941176472,1.0,2.0,-0.5,-0.24390243902439024,-0.3529411764705882,1.0,0.0,0.33333333333333326,,0.0,-0.6666666666666667,1.75,0.125,0.2727272727272727,0.0,0.17647058823529416,-0.5,0.05970149253731338,-0.02857142857142858,,0.13043478260869557,-0.25,-0.25,-0.4666666666666667,0.17241379310344818,1.0,1.0,,0.4444444444444444,0.6666666666666667,0.6666666666666667,-0.29268292682926833,-0.4,-0.11578947368421055,0.2142857142857142,0.125,0.40740740740740744,1.875,0.22222222222222232,,-0.33333333333333337,-0.040000000000000036,0.0,-1.0,-1.0,,-0.10344827586206895,,-0.03448275862068961,-0.33333333333333337,0.0,,-0.4722222222222222,,0.0,-0.375,2.6666666666666665,0.0,,-0.11560693641618502,,
2019-03-04,0.040000000000000036,0.6190476190476191,,,,1.0,1.1818181818181817,0.0,0.3846153846153846,0.0,0.44047619047619047,1.0,-0.33333333333333337,0.5625,0.0,-1.0,-0.33333333333333337,-0.4516129032258065,-0.09090909090909094,3.5,0.0,-0.5,,0.0,1.0,0.6363636363636365,0.33333333333333326,0.7857142857142858,9.0,-0.09999999999999998,1.5,-0.19718309859154926,0.17647058823529416,,0.5384615384615385,0.23809523809523814,0.5757575757575757,-0.25,0.2941176470588236,0.75,1.5,,-0.23076923076923073,0.8,-0.19999999999999996,0.9655172413793103,1.1666666666666665,0.08333333333333326,0.17647058823529416,1.1111111111111112,-0.2894736842105263,-0.21739130434782605,0.36363636363636354,,1.5,0.11309523809523814,0.6666666666666667,,,1.0,0.42307692307692313,,0.2857142857142858,3.5,0.0,,0.8421052631578947,,0.5,0.0,-0.4545454545454546,0.7,,0.2549019607843137,,
2019-03-05,-0.34615384615384615,-0.2941176470588235,,0.0,,-0.4375,-0.0625,2.0,-0.11111111111111116,-0.1428571428571429,-0.14049586776859502,-0.33333333333333337,0.5,0.24,0.0,,1.0,0.17647058823529416,0.0,-0.5555555555555556,0.0,2.0,0.0,0.6666666666666667,0.5,0.05555555555555558,-0.8333333333333334,0.040000000000000036,-0.8,-0.38888888888888884,0.3999999999999999,0.4736842105263157,0.07499999999999996,,-0.15000000000000002,0.03418803418803429,0.13461538461538458,-0.16666666666666663,0.2272727272727273,-1.0,-1.0,,0.19999999999999996,-0.4814814814814815,0.25,-0.26315789473684215,0.23076923076923084,-0.09890109890109888,-0.5,-0.21052631578947367,0.16666666666666674,0.7777777777777777,0.16666666666666674,,-0.6,0.03743315508021383,-0.4,6.0,-0.5,-0.5,-0.16216216216216217,,0.41666666666666674,0.0,-0.5,,0.0,1.0,0.0,0.0,-0.16666666666666663,0.2941176470588236,,0.38541666666666674,,
2019-03-06,0.0,0.04166666666666674,,0.0,,-0.2222222222222222,-0.19999999999999996,0.0,0.0,0.5,0.23076923076923084,-0.3125,-0.6666666666666667,-0.4838709677419355,1.5,-0.7142857142857143,-0.25,0.0,1.4,-0.5,0.0,-0.8333333333333334,0.0,-1.0,-0.6666666666666667,-0.368421052631579,0.5,-0.038461538461538436,-0.5,0.8181818181818181,-0.8571428571428572,0.11904761904761907,0.2790697674418605,,-0.1470588235294118,-0.09917355371900827,-0.2542372881355932,1.2000000000000002,-0.33333333333333337,,,,-0.41666666666666663,0.2857142857142858,-0.4,0.3571428571428572,-0.625,0.35365853658536595,0.6000000000000001,0.06666666666666665,0.15873015873015883,-0.1875,-0.1428571428571429,,-0.5,-0.17525773195876293,0.6666666666666667,-0.2857142857142857,2.0,-1.0,-0.16129032258064513,,0.196078431372549,0.9444444444444444,3.0,,0.08571428571428563,0.125,-0.6666666666666667,0.30000000000000004,0.0,-0.15909090909090906,,-0.3421052631578947,,
2019-03-07,0.23529411764705888,0.0,,0.0,,0.0,-0.02777777777777779,-0.6666666666666667,0.4375,0.11111111111111116,-0.1875,-0.36363636363636365,0.0,0.0,-0.6,1.0,0.0,-0.25,-0.625,-0.5,0.0,4.0,-1.0,,3.0,0.16666666666666674,2.0,-0.19999999999999996,0.0,-0.19999999999999996,0.0,-0.17021276595744683,0.018181818181818077,,-0.24137931034482762,0.14678899082568808,0.38636363636363646,-0.36363636363636365,0.05555555555555558,0.0,-0.5,,0.4285714285714286,0.16666666666666674,0.33333333333333326,-0.3508771929824561,-0.16666666666666663,-0.21621621621621623,0.0625,-0.25,-0.3835616438356164,-0.46153846153846156,-0.6,,1.0,0.23124999999999996,0.19999999999999996,-0.6,-0.33333333333333337,,0.07692307692307687,,-0.39344262295081966,-0.6571428571428571,-0.75,,-0.23684210526315785,-0.5555555555555556,1.0,-0.46153846153846156,0.19999999999999996,0.18918918918918926,,0.10285714285714276,,
2019-03-08,-0.23809523809523814,0.3600000000000001,,1.0,,0.8571428571428572,-0.05714285714285716,0.0,-0.26086956521739135,-0.5,-0.14423076923076927,-0.7142857142857143,2.0,0.0,1.0,1.25,0.33333333333333326,-0.19999999999999996,0.4444444444444444,1.0,0.0,-0.4,,-0.75,-0.5,-0.1428571428571429,0.33333333333333326,0.19999999999999996,0.0,-0.25,2.0,0.0641025641025641,-0.1785714285714286,,0.36363636363636354,0.040000000000000036,-0.049180327868852514,-0.2857142857142857,-0.02631578947368418,-0.5,2.0,,-0.7,-0.2857142857142857,-0.25,0.21621621621621623,0.3999999999999999,-0.1839080459770115,0.05882352941176472,-0.08333333333333337,0.1777777777777778,0.4285714285714286,1.4166666666666665,,2.5,-0.040609137055837574,-0.16666666666666663,0.0,-0.5,0.0,-0.0714285714285714,,0.16216216216216206,-0.16666666666666663,3.0,,0.06896551724137923,-1.0,0.0,0.8571428571428572,-0.6666666666666667,-0.13636363636363635,,-0.051813471502590636,,
2019-03-09,0.0,-0.4117647058823529,,0.0,,-0.5384615384615384,-0.2727272727272727,1.0,-0.47058823529411764,-0.6,0.011235955056179803,4.0,-0.33333333333333337,-0.0625,0.0,-0.6666666666666667,-0.75,1.25,0.07692307692307687,-1.0,0.0,0.0,,3.0,-1.0,0.16666666666666674,-0.5,-0.41666666666666663,3.0,-0.33333333333333337,0.0,-0.12048192771084343,0.7391304347826086,,-0.30000000000000004,-0.023076923076923106,-0.5689655172413793,0.0,-0.2702702702702703,0.0,-1.0,,1.3333333333333335,0.0,1.3333333333333335,0.04444444444444451,-0.2857142857142857,-0.08450704225352113,0.05555555555555558,0.2727272727272727,-0.037735849056603765,0.10000000000000009,-0.27586206896551724,,-0.7142857142857143,-0.13227513227513232,-0.8,1.5,0.0,0.0,-0.15384615384615385,,-0.13953488372093026,-0.30000000000000004,-0.5,,0.09677419354838701,,0.0,-0.6153846153846154,0.0,-0.631578947368421,,-0.22404371584699456,,
2019-03-10,-0.25,-0.09999999999999998,,-1.0,,1.0,0.25,0.0,0.22222222222222232,4.5,0.1777777777777778,-0.19999999999999996,-1.0,0.0,0.0,-0.33333333333333337,1.0,0.0,-0.2857142857142857,,0.0,1.0,-1.0,-0.5,,-0.3571428571428571,0.5,0.3571428571428572,-0.25,1.0,-0.33333333333333337,-0.12328767123287676,-0.375,,0.09523809523809534,0.9173228346456692,0.6799999999999999,0.0,0.5185185185185186,2.0,,,0.1428571428571428,-0.1333333333333333,-0.5714285714285714,-0.19148936170212771,0.3999999999999999,-0.0461538461538461,-0.368421052631579,-0.2142857142857143,-0.07843137254901966,0.9545454545454546,-0.09523809523809523,,-1.0,0.054878048780487854,3.0,-0.6,0.0,-1.0,0.0,,-0.3513513513513513,-0.1428571428571429,0.0,,-0.05882352941176472,0.0,-0.5,2.2,1.5,1.4285714285714284,,0.5985915492957747,,
2019-03-11,0.25,0.22222222222222232,,,,0.25,0.33333333333333326,0.5,0.18181818181818188,0.18181818181818188,0.1603773584905661,0.875,,0.7333333333333334,-0.5,1.0,1.5,-0.40740740740740744,-0.4,,0.0,-0.6666666666666667,,0.5,-1.0,0.6666666666666667,1.3333333333333335,0.3157894736842106,0.6666666666666667,-0.0625,2.0,0.484375,0.24,,0.34782608695652173,74.86242299794661,0.1428571428571428,0.8,0.2195121951219512,-1.0,0.5,,0.5,0.7692307692307692,-0.33333333333333337,0.23684210526315796,0.0,0.6290322580645162,0.41666666666666674,0.4545454545454546,0.31914893617021267,-0.34883720930232553,0.10526315789473695,,,0.21387283236994215,0.0,1.5,0.0,,0.8636363636363635,,0.75,1.0,-0.5,,0.4375,1.0,1.0,0.375,0.0,0.41176470588235303,,-0.09251101321585908,,
2019-03-12,0.6666666666666667,-0.13636363636363635,,-1.0,,-0.1333333333333333,0.42500000000000004,-0.6666666666666667,0.0,-0.23076923076923073,-0.09756097560975607,-0.06666666666666665,0.0,0.3076923076923077,1.5,0.0,0.19999999999999996,-0.125,2.0,1.0,0.0,2.5,0.0,-0.33333333333333337,,0.19999999999999996,-0.47619047619047616,-0.43999999999999995,-0.6,0.0,-0.33333333333333337,0.021052631578947434,-0.5,,-0.19354838709677424,-0.8319935038570848,0.29166666666666674,0.0,0.040000000000000036,,0.0,,1.3333333333333335,-0.3913043478260869,0.0,0.14893617021276606,1.2857142857142856,0.1287128712871286,-0.05882352941176472,-0.3125,-0.17741935483870963,0.0,0.1428571428571428,,-0.2857142857142857,-0.004761904761904745,0.75,-0.6,1.0,0.5,-0.24390243902439024,,0.11904761904761907,-0.41666666666666663,2.0,,0.0,-1.0,2.0,-0.31818181818181823,1.4,0.0,,0.3349514563106797,,
2019-03-13,0.08000000000000007,0.05263157894736836,,,,0.15384615384615374,-0.3508771929824561,-1.0,0.0,0.10000000000000009,0.21621621621621623,-0.1428571428571429,-0.5,-0.2941176470588235,-0.6,-0.25,-0.16666666666666663,-0.0714285714285714,-0.38888888888888884,0.0,0.0,-0.2857142857142857,-1.0,1.0,,-0.38888888888888884,-0.36363636363636365,0.4285714285714286,1.5,-0.33333333333333337,0.25,-0.07216494845360821,0.7096774193548387,,-0.12,-0.3937489930723377,-0.032258064516129004,-0.2222222222222222,-0.15384615384615385,-0.6666666666666667,-0.6666666666666667,,-0.5357142857142857,-0.1428571428571429,2.0,-0.16666666666666663,-0.625,-0.2807017543859649,0.5,-0.18181818181818177,0.019607843137254832,-0.0714285714285714,0.29166666666666674,,-0.4,-0.009569377990430672,-0.4285714285714286,0.0,0.0,-0.6666666666666667,-0.3870967741935484,,0.06382978723404253,0.1428571428571428,-1.0,,-0.19565217391304346,,-0.33333333333333337,0.0,-0.6666666666666667,0.02083333333333326,,-0.029090909090909056,,
2019-03-14,-0.2962962962962963,-0.09999999999999998,,,,-0.4666666666666667,-0.05405405405405406,,0.6153846153846154,0.0,0.10370370370370363,-0.75,0.0,0.20833333333333326,1.0,-0.6666666666666667,-0.8,1.3076923076923075,-0.2727272727272727,0.0,0.0,-0.8,,0.0,-1.0,0.09090909090909083,-0.4285714285714286,0.3500000000000001,-0.4,0.5,0.0,-0.11111111111111116,-0.2075471698113207,,-0.09090909090909094,-0.42838161041722034,0.0,0.1428571428571428,0.09090909090909083,5.0,-1.0,,-0.46153846153846156,0.0,-0.8333333333333334,0.04444444444444451,1.1666666666666665,0.29268292682926833,-0.5416666666666667,0.11111111111111116,0.03846153846153855,-0.038461538461538436,0.35483870967741926,,0.33333333333333326,-0.01449275362318836,-0.25,0.0,0.0,1.0,0.368421052631579,,-0.14,0.25,,,-0.10810810810810811,,-0.75,-0.06666666666666665,0.75,-0.061224489795918324,,-0.0074906367041198685,,
2019-03-15,-0.3157894736842105,0.11111111111111116,,,,0.5,-0.19999999999999996,,-0.33333333333333337,-0.18181818181818177,-0.19463087248322153,-0.33333333333333337,1.0,-0.3793103448275862,0.0,4.0,4.0,-0.6,0.0,-0.5,0.0,2.0,-0.5,-0.75,,0.25,-0.25,-0.2962962962962963,0.0,-0.6,-0.8,-0.07499999999999996,-0.11904761904761907,,0.3999999999999999,-0.7656903765690377,-0.30000000000000004,0.875,-0.16666666666666663,-0.8333333333333334,,,0.0,0.0,3.0,-0.12765957446808507,-0.46153846153846156,-0.16981132075471694,0.0,-0.4,-0.2407407407407407,-0.31999999999999995,-0.5714285714285714,,0.0,-0.039215686274509776,-0.6666666666666667,-0.5,1.0,-0.5,-0.038461538461538436,,-0.13953488372093026,-0.09999999999999998,0.0,,0.030303030303030276,0.0,2.0,0.0714285714285714,-0.7142857142857143,-0.021739130434782594,,0.08301886792452828,,
2019-03-16,-0.15384615384615385,-0.30000000000000004,,-1.0,,2.25,0.5714285714285714,0.0,-0.1428571428571429,-0.33333333333333337,-0.17500000000000004,-0.5,-1.0,-0.16666666666666663,1.0,0.3999999999999999,-0.6,0.33333333333333326,0.625,2.0,0.0,0.33333333333333326,0.0,3.0,0.0,-0.33333333333333337,4.0,-0.26315789473684215,-0.6666666666666667,2.1666666666666665,3.0,0.013513513513513598,-0.08108108108108103,,0.0,0.10912698412698418,0.40476190476190466,-0.9333333333333333,-0.125,0.0,5.0,,-0.2857142857142857,0.8333333333333333,-0.25,-0.1707317073170732,-0.4285714285714286,0.05681818181818188,1.1818181818181817,0.16666666666666674,0.09756097560975618,-0.05882352941176472,0.16666666666666674,,0.0,0.12244897959183665,6.0,3.0,-0.5,0.0,-0.16000000000000003,,0.027027027027026973,0.11111111111111116,2.0,,-0.2647058823529411,-1.0,0.33333333333333326,0.06666666666666665,1.5,-0.06666666666666665,,0.18815331010452963,,
2019-03-17,0.6363636363636365,0.9285714285714286,,,,-0.9230769230769231,-0.5681818181818181,2.0,0.6666666666666667,0.33333333333333326,0.18181818181818188,8.0,,-0.5333333333333333,-0.25,0.0,1.5,-0.0625,-0.46153846153846156,-0.6666666666666667,0.0,0.25,0.0,0.25,1.0,-0.5,-0.2666666666666667,0.4285714285714286,0.0,-0.26315789473684215,0.0,-0.12,0.2941176470588236,,0.25,-0.32021466905187834,-0.22033898305084743,4.0,0.11428571428571432,1.0,-0.5,,-0.19999999999999996,-0.7272727272727273,0.33333333333333326,0.11764705882352944,0.25,-0.21505376344086025,-0.375,2.142857142857143,0.22222222222222232,0.1875,-0.04761904761904767,,-0.75,-0.018181818181818188,-0.4285714285714286,0.5,0.5,0.0,-0.1428571428571429,,-0.23684210526315785,-0.30000000000000004,-0.6666666666666667,,0.15999999999999992,,0.0,-0.25,0.3999999999999999,-0.33333333333333337,,-0.39589442815249265,,
2019-03-18,0.05555555555555558,-0.40740740740740744,,,,5.0,0.5263157894736843,-0.33333333333333337,-0.09999999999999998,-0.5,0.10256410256410264,-0.4444444444444444,0.0,2.5714285714285716,-0.16666666666666663,-0.8571428571428572,0.19999999999999996,0.1333333333333333,0.7142857142857142,1.0,0.0,-0.8,0.0,0.3999999999999999,2.0,2.4,-0.2727272727272727,0.3500000000000001,1.0,-0.2857142857142857,0.0,0.33333333333333326,0.06818181818181812,,-0.08571428571428574,0.1499999999999999,0.15217391304347827,2.0,0.4871794871794872,-1.0,-1.0,,1.75,1.6666666666666665,3.0,0.1578947368421053,1.0,-0.20547945205479456,-0.1333333333333333,0.045454545454545414,-0.3090909090909091,0.1578947368421053,0.3999999999999999,,2.0,0.07870370370370372,-0.75,-0.33333333333333337,0.0,2.0,1.1111111111111112,,0.2068965517241379,0.7142857142857142,1.0,,0.24137931034482762,,0.0,0.08333333333333326,0.0,0.75,,0.14563106796116498,,
2019-03-19,0.10526315789473695,-0.1875,,,,-0.2777777777777778,0.27586206896551735,1.0,0.5,0.75,-0.03875968992248058,3.8,-1.0,0.15999999999999992,1.2000000000000002,9.0,-0.33333333333333337,-0.05882352941176472,0.25,-0.5,0.0,5.0,1.0,-0.4285714285714286,-0.6666666666666667,-0.17647058823529416,0.375,-0.18518518518518523,0.0,0.7,-0.75,0.045454545454545414,0.27659574468085113,,-0.03125,-0.029748283752860427,-0.018867924528301883,-0.4,-0.08620689655172409,,,,-0.2727272727272727,0.3125,-0.5,0.20454545454545459,-0.6,0.7241379310344827,0.0,-0.3913043478260869,0.7105263157894737,-0.045454545454545414,0.2857142857142858,,0.0,-0.2145922746781116,2.0,-0.75,-0.33333333333333337,0.0,-0.26315789473684215,,0.1428571428571428,-0.5,0.0,,0.3055555555555556,-1.0,0.25,0.5384615384615385,0.1428571428571428,0.08163265306122458,,-0.31779661016949157,,
2019-03-20,-0.23809523809523814,0.6153846153846154,,0.0,,0.07692307692307687,-0.05405405405405406,-0.5,-0.5555555555555556,0.1428571428571428,-0.024193548387096753,-0.5,,-0.27586206896551724,-0.6363636363636364,-0.5,-0.25,-0.3125,-0.1333333333333333,0.0,0.0,-0.33333333333333337,-0.5,-0.25,0.5,-0.2142857142857143,-0.2727272727272727,-0.2272727272727273,0.5,-0.23529411764705888,4.0,-0.2065217391304348,-0.2833333333333333,,-0.19354838709677424,-0.07075471698113212,-0.05769230769230771,0.33333333333333326,-0.13207547169811318,,-0.6666666666666667,,-0.25,-0.09523809523809523,-0.375,-0.07547169811320753,0.5,-0.21999999999999997,0.15384615384615374,0.0,-0.19999999999999996,-0.23809523809523814,-0.2222222222222222,,-1.0,0.13661202185792343,0.33333333333333326,4.0,-0.5,-1.0,0.3214285714285714,,0.02499999999999991,0.5,0.0,,-0.17021276595744683,,-0.6,-0.30000000000000004,-0.625,-0.3207547169811321,,0.15527950310559002,,
2019-03-21,0.1875,0.0,,-1.0,,-0.2857142857142857,-0.11428571428571432,0.0,0.8333333333333333,0.5,0.165289256198347,-0.33333333333333337,0.0,-0.19047619047619047,0.0,-0.6,0.6666666666666667,0.18181818181818188,0.3846153846153846,-1.0,0.0,0.5,0.0,-0.6666666666666667,-1.0,0.5454545454545454,0.25,0.5294117647058822,0.33333333333333326,0.3076923076923077,1.4,0.3287671232876712,-0.2325581395348837,,-0.12,0.13197969543147203,0.0,-0.25,0.021739130434782705,,0.0,,0.5,-0.21052631578947367,0.6000000000000001,0.04081632653061229,0.0,-0.0641025641025641,0.06666666666666665,-0.2857142857142857,-0.25,-0.0625,-0.1428571428571429,,,-0.10576923076923073,0.0,-0.19999999999999996,1.0,,0.0,,-0.09756097560975607,-0.6666666666666667,0.5,,0.07692307692307687,,2.0,0.7857142857142858,0.6666666666666667,0.19444444444444442,,0.18279569892473124,,
2019-03-22,0.21052631578947367,-0.1428571428571429,,,,1.2000000000000002,0.29032258064516125,-0.5,0.09090909090909083,-0.33333333333333337,-0.16312056737588654,0.25,-1.0,-0.17647058823529416,-0.5,1.5,0.3999999999999999,0.6923076923076923,-0.16666666666666663,,0.0,-0.5,0.0,0.0,,-0.23529411764705888,0.19999999999999996,0.3846153846153846,-0.5,-0.4117647058823529,-0.8333333333333334,-0.31958762886597936,0.0,,0.5454545454545454,-0.21076233183856508,0.2857142857142858,-0.4444444444444444,0.042553191489361764,-0.5,0.0,,-0.33333333333333337,-0.4,-0.625,-0.11764705882352944,-0.33333333333333337,0.08219178082191791,0.4375,0.6000000000000001,0.35897435897435903,0.5333333333333334,0.04166666666666674,,0.5,0.005376344086021501,-0.75,0.0,0.0,,0.054054054054053946,,-0.2432432432432432,3.0,0.0,,0.023809523809523725,-1.0,-0.6666666666666667,0.08000000000000007,0.19999999999999996,0.0,,-0.23636363636363633,,
2019-03-23,-0.17391304347826086,-0.05555555555555558,,-1.0,,-0.5,-0.30000000000000004,1.0,-0.25,0.0,-0.3220338983050848,0.19999999999999996,,-0.2857142857142857,2.0,-0.8,-0.8571428571428572,-0.13636363636363635,-0.6,2.0,0.0,1.6666666666666665,0.0,1.0,2.0,0.3076923076923077,-0.5,-0.6388888888888888,0.0,0.0,-0.5,0.030303030303030276,0.24242424242424243,,-0.2941176470588235,-0.17045454545454541,-0.3492063492063492,1.4,0.0,2.0,2.0,,0.5,0.8888888888888888,0.33333333333333326,-0.19999999999999996,-0.5,-0.22784810126582278,-0.4347826086956522,-0.125,-0.24528301886792447,-0.17391304347826086,0.1200000000000001,,-0.6666666666666667,-0.18181818181818177,6.0,0.25,0.0,1.0,-0.3846153846153846,,0.1071428571428572,0.08333333333333326,0.33333333333333326,,-0.2325581395348837,,1.0,-0.14814814814814814,-0.8333333333333334,-0.4651162790697675,,-0.125,,
2019-03-24,-0.368421052631579,0.11764705882352944,,,,0.0,-0.0714285714285714,0.0,-0.16666666666666663,0.875,0.2875000000000001,-0.41666666666666663,-0.6666666666666667,0.0,0.0,1.0,5.0,0.10526315789473695,0.6666666666666667,-0.33333333333333337,0.0,-0.375,1.0,1.5,-0.6666666666666667,-0.7647058823529411,-0.16666666666666663,-0.15384615384615385,1.5,0.7,5.0,0.33823529411764697,-0.24390243902439024,,-0.25,0.017123287671232834,-0.19512195121951215,-0.75,-0.36734693877551017,-0.6666666666666667,-0.33333333333333337,,-0.33333333333333337,-0.6470588235294117,1.0,-0.19444444444444442,1.0,0.29508196721311486,-0.23076923076923073,-0.0714285714285714,0.1499999999999999,0.42105263157894735,-0.5,,0.0,0.1895424836601307,-0.2857142857142857,-0.4,1.5,0.5,-0.04166666666666663,,-0.25806451612903225,-0.6153846153846154,-0.25,,0.09090909090909083,-1.0,-0.75,-0.04347826086956519,4.0,0.13043478260869557,,-0.03401360544217691,,
2019-03-25,0.5,0.21052631578947367,,,,0.09090909090909083,0.9230769230769231,-1.0,0.5333333333333334,-0.19999999999999996,0.47572815533980584,1.0,0.0,1.0,0.5,1.0,-0.16666666666666663,0.0,0.6000000000000001,-1.0,0.0,0.0,-1.0,-0.4,-1.0,3.25,0.6000000000000001,1.4545454545454546,-1.0,0.2941176470588236,-0.33333333333333337,-0.17582417582417587,0.967741935483871,,0.9444444444444444,0.2727272727272727,0.303030303030303,1.0,0.5161290322580645,3.0,0.0,,-0.16666666666666663,2.3333333333333335,0.0,0.6206896551724137,-0.25,-0.1392405063291139,-0.09999999999999998,0.0,0.6304347826086956,-0.33333333333333337,1.0,,5.0,0.10989010989010994,-0.4,0.6666666666666667,-0.8,0.33333333333333326,1.0,,0.7391304347826086,1.0,0.0,,0.36111111111111116,,0.0,0.13636363636363646,-0.4,1.1538461538461537,,0.43661971830985924,,
2019-03-26,-0.2777777777777778,-0.21739130434782605,,,,-0.08333333333333337,-0.26,,-0.26086956521739135,0.0,0.17105263157894735,-0.5,-0.5,-0.4,-0.7777777777777778,-0.5,0.8,-0.2857142857142857,0.0,,0.0,-0.4,,-0.33333333333333337,,-0.17647058823529416,0.75,-0.5925925925925926,,-0.36363636363636365,0.25,-0.026666666666666616,-0.180327868852459,,-0.08571428571428574,-0.1534391534391535,-0.11627906976744184,0.5,-0.19148936170212771,-1.0,0.0,,0.8,-0.15000000000000002,-0.75,0.34042553191489366,3.333333333333333,0.19117647058823528,0.7777777777777777,0.07692307692307687,-0.16000000000000003,0.33333333333333326,-0.3214285714285714,,-0.5,0.024752475247524774,1.0,-0.19999999999999996,1.0,-1.0,-0.32608695652173914,,0.17500000000000004,-0.09999999999999998,-0.6666666666666667,,-0.20408163265306123,-1.0,4.0,-0.28,0.33333333333333326,-0.0535714285714286,,-0.08333333333333337,,
2019-03-27,0.8461538461538463,0.16666666666666674,,,,1.0909090909090908,0.0,6.0,0.23529411764705888,0.33333333333333326,-0.2247191011235955,0.2857142857142858,0.0,2.4166666666666665,1.5,-0.5,-0.5555555555555556,0.1333333333333333,0.125,-0.33333333333333337,0.0,0.0,-1.0,0.5,0.5,0.4285714285714286,-0.5714285714285714,1.4545454545454546,-1.0,0.3571428571428572,-0.19999999999999996,-0.06849315068493156,-0.14,,-0.15625,0.3687499999999999,0.23684210526315796,-0.6666666666666667,0.368421052631579,,0.0,,1.7777777777777777,-0.11764705882352944,0.5,-0.2063492063492064,-0.3846153846153846,0.11111111111111116,0.9375,-0.0714285714285714,0.11111111111111116,-0.04166666666666663,0.26315789473684204,,-0.6666666666666667,-0.048309178743961345,-0.6666666666666667,0.0,0.0,,-0.3870967741935484,,0.02127659574468077,0.11111111111111116,1.0,,0.41025641025641035,,-1.0,0.05555555555555558,-0.5,0.4150943396226414,,-0.15508021390374327,,
2019-03-28,-0.7083333333333333,0.7619047619047619,,,,-0.3913043478260869,-0.05405405405405406,0.8571428571428572,0.0,-0.5625,0.1594202898550725,1.0,0.0,-0.46341463414634143,0.6000000000000001,2.0,1.75,0.0,-0.6111111111111112,-0.5,0.0,0.0,,0.33333333333333326,-0.6666666666666667,-0.19999999999999996,-0.16666666666666663,-0.2962962962962963,,-0.631578947368421,1.75,0.33823529411764697,-0.32558139534883723,,0.40740740740740744,-0.3264840182648402,-0.08510638297872342,3.333333333333333,0.09615384615384626,0.5,0.0,,-0.16000000000000003,0.06666666666666665,0.0,-0.12,0.0,-0.33333333333333337,-0.32258064516129037,0.5384615384615385,-0.05714285714285716,-0.13043478260869568,0.25,,6.0,-0.005076142131979711,1.5,-0.5,-0.5,2.0,0.4736842105263157,,0.02083333333333326,-0.5,3.5,,0.4363636363636363,3.0,,-0.1578947368421053,2.5,-0.33333333333333337,,0.10126582278481022,,
2019-03-29,1.8571428571428572,-0.5135135135135135,,0.0,,-0.5714285714285714,-0.19999999999999996,-0.5384615384615384,-0.2857142857142857,0.4285714285714286,-0.14375000000000004,-0.6111111111111112,4.0,0.0,-0.75,-0.33333333333333337,-0.4545454545454546,-0.3529411764705882,1.1428571428571428,0.0,0.0,1.0,,-1.0,3.0,-0.3125,-0.6,1.1052631578947367,-0.625,1.2857142857142856,-0.7272727272727273,-0.1428571428571429,0.034482758620689724,,-0.21052631578947367,-0.057627118644067776,0.09302325581395343,-0.7692307692307692,-0.01754385964912286,-0.6666666666666667,0.0,,-0.2857142857142857,-0.625,1.6666666666666665,0.09090909090909083,0.25,0.7666666666666666,0.0,-0.15000000000000002,-0.1515151515151515,-0.4,-0.3666666666666667,,-0.8571428571428572,0.030612244897959107,-0.4,0.5,0.0,-1.0,0.0714285714285714,,-0.40816326530612246,0.3999999999999999,-0.4444444444444444,,-0.3924050632911392,-0.5,-0.4545454545454546,0.125,0.2857142857142858,-0.21999999999999997,,0.005747126436781658,,
