Date,BTC,XRP,BNB,DOGE,ADA,TRX,LTC,LINK,BCH,EOS,ETC,MKR,ZEC,XLM,XMR,MANA,THETA,DASH,NEO,ELF,SNX,STORJ,STEEM,QTUM,VGX,ENJ,DGB,ZEN,ZRX,GLM,ZIL,BAT,GFT,GNO,IOTA,MED,LRC,POWR,AMB,WAVES,CVC,RVN,ONT,REN,STMX,XDC,DENT,ARK,IOST,BLZ,GAS,WAXP,NMR,ANT,OMG,ADX,RLC,VIC,LSK,SBD,ARDR,TRAC,PRO,BTG,MLN,CTXC,XVG,XNO,MTL,XEM,ICX,UQC,STRAX,DCR,SNT,SWFTC,UTK,PIVX,SYS,REQ,FUN,VIB,NULS,IDEX,MDT,BORG
2018-03-27,8186.19606281355,0.600615,12.099021861973561,0.0032686598565376318,0.1678051228600666,0.04471922646790188,148.2252227357664,0.3726131281840011,918.0792471364471,5.860900020693803,16.539949549992556,641.893188924522,225.428,0.22856661022240526,197.25324943637898,0.08493234442979887,0.13223622927181863,391.2092553045483,59.91406858359294,0.6238173050614705,0.46619442939901357,0.7628108959470795,1.8589951939612899,16.2183,3.4888300540930355,0.13175093353447997,0.022287150304572498,17.3408903027212,0.6630910576033658,0.250008,0.048721702053602135,0.21608729277198827,0.2362870625813931,74.48211465766214,1.240119914437959,0.01874146467044339,0.42258450453662455,0.3358553288324656,0.31417152826556255,4.38605,0.2527587478471999,0.039211879140876905,1.7354477651027258,0.04263810537362626,0.04618183841389143,,0.010998913223762204,2.69004,0.025545935483596773,0.333401,20.12765714829966,0.14690727972127365,14.404534944198472,3.3688085038194413,10.3955,0.7243394452757957,1.0365610259907991,0.4796902537826545,10.965272294487871,1.8454498076765058,0.25718290610325945,0.167344,0.8655690544807885,56.53857880112671,64.601,,0.04467422282287203,7.000132523422051,4.72274,0.26464606462486834,3.0650871950619076,1.8446045397680422,4.910933071827485,48.19998457492888,0.09274431677373424,0.00924704557758588,0.14619375382834499,3.836135764354556,0.35199744792623266,0.22666860804405906,0.0376964,0.15700119329060208,2.7866707038916205,0.082989,0.060523201550230145,0.029244465762967416
2018-03-28,7836.76304425289,0.579457,11.48278508504472,0.003121177808034305,0.15567516111215665,0.043488313552935934,135.5940434420333,0.3467806657629637,880.5677557190243,5.898517023910787,16.049419574254166,589.6282258971538,218.936,0.2166993733628062,189.05142182340646,0.08142630319100079,0.12911757974615504,355.7499806614209,55.854361085385385,0.5822988525486038,0.43546434504727144,0.735787283006357,1.7277018668797515,15.387,2.8448416736344297,0.12635934576103702,0.021051698082013574,17.779094740626928,0.6413106525097991,0.23767,0.04705098529280721,0.22776697267193197,0.21964664634646633,67.62354891932803,1.178584340689225,0.017141734558063334,0.40816176752080524,0.33205226457499243,0.31396269250398257,4.18417,0.23656810845693058,0.06896351478942543,2.216593488470091,0.04041292085473685,0.039036948140908655,,0.01037668236263543,2.50968,0.023708847326516326,0.316583,18.920639180123583,0.1399972174046716,13.850147032612604,3.21117858390476,9.88725,0.7032867014873386,0.9942004792802339,0.4456693812628038,9.91464080853666,1.718315713168922,0.2523876203530467,0.143439,0.8109668416607004,52.771273202801105,62.0411,,0.04019800892815737,6.554683850126064,4.46723,0.24928741047232955,2.841138026296232,1.774994239249712,4.414780748634926,45.983449069194656,0.09041126696553567,0.00877425726243024,0.1364551087466435,4.391457362765142,0.3022187374235327,0.22011119532465298,0.0362944,0.13842972690466296,2.515433433874593,0.080596,0.06138778926228509,0.0285336494890027
2018-03-29,7930.77954092755,0.578339,11.615320787017932,0.003126139427162282,0.15990271243968826,0.048569213650968626,130.52412298482258,0.35129245287975686,859.0675394490348,6.224930092109949,16.13692609877743,584.8180748383318,210.938,0.2184960948784558,198.8852734089553,0.07920466576352767,0.132875919792945,350.69171768430397,57.1210840315945,0.6243013797489325,0.4034806573916712,0.7681438189687939,1.9081508539764307,15.6238,2.639263308295519,0.12666342420499496,0.02150668497000516,18.928531007007233,0.6359253476098595,0.258249,0.04899903809847439,0.2238592324221718,0.222634971358252,67.22730957783274,1.1865215048070397,0.017287173269658684,0.43416771811825244,0.3343568042520986,0.310363276752587,4.2575,0.25145616938184095,0.056229226945176326,2.3212013222844337,0.0423291744798752,0.04286108777779793,,0.010411960152691397,2.48934,0.026955248020663798,0.340233,18.759620148514447,0.1591847428270501,13.591658997235083,3.2946404428869567,9.72132,0.7435262485664873,0.9982934504706321,0.44061187424844317,9.67409546214552,1.8046014092870695,0.26032916701086245,0.130682,0.8512223093527318,52.9904867874156,62.1606,,0.041749265740449036,6.559627181625439,4.52497,0.253290866274022,2.845008483826025,1.7944972585298633,4.575840117943238,46.185378333389586,0.09244970761554071,0.010726240634777735,0.14505200661396525,4.326485939778596,0.37582561994089897,0.2165844265651309,0.0379356,0.1425625019961418,2.5717263967790296,0.0938566,0.0606754952597211,0.02901410817630899
2018-03-30,7126.89519256736,0.512946,10.210282293727676,0.0028068561132060547,0.14625632486959209,0.04317088630408585,114.31687989753605,0.2806410103395506,713.7223526175766,5.96465573490275,14.856107589721217,495.9911891090752,186.299,0.1908228248931302,177.15119049566215,0.06976791624619305,0.11847652313968249,330.045862194726,52.12817250045257,0.5254128023535799,0.32896139741841934,0.6656446767434626,1.6478417735064563,14.3203,2.120192289775851,0.10498956237240009,0.018185922226069153,17.705347649774588,0.5385666741767066,0.213182,0.04379920549496118,0.18882337033957255,0.17961146921972243,56.27191952378063,1.0957203903666877,0.015395850235060984,0.3814609270580748,0.28986805519371583,0.2993117991025947,3.67626,0.21376417936250142,0.04062330259763395,2.136551563157264,0.034068675282387544,0.03713171363214564,,0.009332179114994772,2.07146,0.024603531877378328,0.29735,16.620052568308502,0.14757085230484027,11.423012249522998,2.8411057383147726,8.44678,0.6221435556042072,0.8514912704229176,0.38231659520475497,8.000648238927953,1.6483173566875324,0.22652535861843734,0.111364,0.861699938217475,45.727895976464524,53.857,,0.037095157435798144,5.514030120452985,3.8198,0.22145989588630519,2.3382064823165782,1.6800202046427755,3.8834650733722302,40.45910004264016,0.0877901924528184,0.00849339413080686,0.13828973144068082,3.6850256553747265,0.2951327693288334,0.18162095940206824,0.0310667,0.11727672439686279,2.193077782274298,0.0781083,0.05199605912842505,0.025915729589509794
2018-03-31,6897.26857786945,0.509616,10.461188567278032,0.002746612705979611,0.14672090061322438,0.04160921745982491,118.72994444125808,0.28949793562943693,701.9618240298964,6.072358644589439,14.513765662042108,513.8211641192561,190.58,0.18941229801034085,173.21387543719138,0.06674912452890319,0.11673991323341318,313.2612394115178,50.69988006738626,0.5298458907791141,0.35083830049662024,0.6572945504270563,1.5548928197852079,14.4127,2.1834818653594246,0.10398346767767835,0.017379318990978505,16.890462682724134,0.5161417635454592,0.193064,0.046383383898886056,0.1863792985599133,0.19250523424265928,55.45811648873604,1.1152618278714108,0.015099975205864237,0.38329382680604535,0.27870681932187047,0.293473594374903,3.59391,0.203944046649691,0.04221128369656103,2.3200030182036273,0.03562681092077812,0.03793250710883829,,0.009099301693980353,1.97769,0.025730595811630865,0.30991,15.722324851369212,0.14587489100874443,10.359960837098262,2.3409273994809467,8.28653,0.5970510445691019,0.8285209500744835,0.3907024051543702,7.503354524161748,1.5755555118008482,0.22189260717577597,0.107979,0.8292453447271128,44.649071580498635,50.2764,,0.03619038070721209,5.230208844215856,3.53639,0.22216268690256896,2.2867117310237743,1.6036698337251274,3.683963354263741,39.25030309026872,0.08793217431672279,0.008353282552897603,0.1317614681935638,3.7576199637346965,0.28539977798438815,0.1671698011456155,0.0300271,0.11883430548000538,2.290833784654132,0.0772518,0.05328169980549903,0.025986808758034136
2018-04-01,6975.27531402076,0.51199,11.115510878254739,0.002798551135706926,0.15553196120838061,0.0341375904343795,116.19558050155825,0.2813859966712322,688.6184483065383,5.883527692415818,14.452265923133954,522.1132535933724,185.609,0.207794066119451,180.1851999126979,0.0711495949839514,0.11691911856248155,307.3969651569275,50.351916535520154,0.5282402640367303,0.3528047467623568,0.6646052445302031,1.5276825038893282,14.2365,2.023186573565477,0.10130365954365717,0.017712102697539967,16.048852095073983,0.549493657647498,0.200961,0.04623621838956354,0.1956921827330643,0.1862103505459421,58.264728133357615,1.0802271128105392,0.015764741628004637,0.3874198976801262,0.2812199119197701,0.2489508970600715,3.62192,0.20573322802973784,0.04282819042808746,2.0664493301069164,0.036456250566433916,0.0346568391687692,,0.0094158682653713,2.00928,0.02426865056289965,0.306029,15.756819206769961,0.1417438106161317,11.232286842275288,2.2662953135925514,8.2235,0.6266977066263509,0.846654552767049,0.3858970661385461,7.581964301229779,1.5708925022816371,0.22262858686079148,0.111769,0.7511411866894492,44.203683878172356,50.4336,,0.03915174671555597,5.633176053753357,3.54498,0.22183892798032084,2.2144700141278704,1.5928023081370164,3.739223867310286,40.10624162351722,0.08923317480368628,0.008559628581775315,0.13705494981291336,3.577137771935135,0.27549657748298473,0.16034820042495362,0.0310555,0.12311072645946172,2.228524890892875,0.0754851,0.05318110443030074,0.029381623211924546
2018-04-02,6836.57232729678,0.485634,11.136879243545204,0.0026995643618013877,0.1516447663657668,0.03231101234151885,114.69064968906312,0.2629464758883533,645.998352702291,5.610440121128646,13.649529934507175,492.4184344409312,182.753,0.20741110006891036,175.88560568902207,0.06754889253155223,0.10856744429082221,292.87826890970143,47.59690851710901,0.5226988360285485,0.3408471337150249,0.6274546975753742,1.4386577075863318,13.5475,1.971011316301395,0.09516353499521668,0.017216264446944837,16.14808731963464,0.5058951110376189,0.193234,0.043452335789773186,0.18662732861678252,0.17384443300761346,55.08870611987679,0.9944075887944525,0.01547106020294587,0.3706990887791582,0.2651726333765965,0.2514707076176514,3.50691,0.19322962372907543,0.04026741100777803,2.085770462717427,0.03428747016189662,0.03126575164627545,,0.009251185722543792,1.90622,0.022056876334937008,0.287901,15.180177159117477,0.1363851984505894,11.04907226954245,2.2298553356770396,8.12192,0.5766695714581299,0.8200464789800808,0.3474007788589339,7.145456325245196,1.42194306020185,0.21350461201862198,0.101142,0.744287523739019,41.250495823727206,46.7668,,0.04391902476140565,5.22455829688986,3.29478,0.20849547747207253,2.0626028083221315,1.582224227883035,3.3912461453444074,39.643639228929466,0.08458946579753777,0.007654860261780366,0.1282175642412647,3.642601612140834,0.2623773623425354,0.15190161498987817,0.0295767,0.11567116733888706,2.048643747318127,0.0697638,0.0546341527763385,0.02834346729303885
2018-04-03,7080.41723231299,0.499772,12.680933121363953,0.0027999548761896468,0.15650316859491217,0.03574337896923392,118.65054154568571,0.27484884854867947,665.0447934236277,5.8032306945526075,14.161481951411663,499.5489603826139,194.379,0.2255495780156648,177.982206635055,0.0697184616290593,0.11455676626204836,313.68460122635304,49.04257255434297,0.5238048970910082,0.35253080700466616,0.8200379417054962,1.6906689905043606,14.3834,2.133883594084573,0.09741693702820475,0.018065103756348566,20.41784463776951,0.5332615769556444,0.207716,0.0446023438691949,0.19908771730645472,0.17401292873123003,56.410433912875156,1.0336149645979948,0.0157388525394058,0.36920373866000455,0.3059658309388484,0.2700138249824221,3.75252,0.2000346077981112,0.04488984525286436,2.062116230205035,0.03450820403887373,0.03164897308884216,,0.010027591159519457,2.07458,0.023161911499465945,0.292242,15.76869283018886,0.14293427995100141,11.397282109293108,2.27504811038951,8.71399,0.5873636244436409,0.8392088268260547,0.3513841949654416,7.846228451542266,1.7208542916034388,0.23400222417746736,0.107513,0.7764188657090729,42.93787506869581,41.8025,,0.04807495728898482,5.377718130453405,3.59318,0.2274071982908522,2.127600037421159,1.591873247065546,3.6825483808810415,42.001839364746345,0.09273498642193748,0.00806836493869664,0.12954763818574597,3.874088162726545,0.27696602785568697,0.15217691520202037,0.0304772,0.1254773593681271,2.0484443592161123,0.0710344,0.05400251093353749,0.026448157391117527
2018-04-04,7464.35609406668,0.560281,13.21698359959313,0.0030125288057044697,0.17286210266382487,0.03494176726151288,134.0139121525824,0.29713679916151553,714.3934334099076,6.045696429962601,15.206177832971314,535.1856684125842,206.514,0.23659159378047323,190.15788651800236,0.07526949316046093,0.11951162012129787,341.5836058585796,53.904508382210814,0.5736950134578446,0.3499963581601196,0.8562256559509636,2.031154639372444,15.1791,2.229287086024543,0.10570099554723952,0.020170182953835245,21.779824544854584,0.5968405952557447,0.219686,0.046129446927277745,0.21252649319919845,0.18891942692852837,65.98395412503668,1.1148942242848805,0.015664989826762316,0.4133114768315093,0.3471750019638535,0.2947674221546932,4.04658,0.22087490778707286,0.0404568100298414,2.2974301897619775,0.0336004904429094,0.03318059681927017,,0.011460507967932444,2.3762,0.0255759068789273,0.314381,17.200420914945447,0.16924292283303746,11.988495350825659,2.5757098575720248,9.53156,0.6363678913928473,0.9310667007245853,0.398615536494162,10.215124813654306,2.4274790198258955,0.2723342793703885,0.122833,0.8017975515794689,47.342746650054195,45.0895,,0.07162864563875548,6.017420800800292,3.89073,0.26149579127060346,2.3222670671875116,1.6454058920887702,4.0850929908243865,47.44333693741474,0.10820209739324829,0.008283006346002895,0.13503722348653666,4.195115475713579,0.3056728857514116,0.17179186712469663,0.0324166,0.13420417190751177,2.1270197597545253,0.0779478,0.05467755679212233,0.0303990942516088
2018-04-05,6845.31597826858,0.502687,12.262637544095591,0.0027095273644515256,0.15569240193401918,0.03027961820097709,118.25479065751306,0.2892663653746662,652.9712643266703,5.650970364605038,13.726376922471815,501.4808174659734,182.937,0.20476777244530167,170.7854668475819,0.06820546242370072,0.10936051229509586,301.25978141911406,47.809355426427665,0.5230547582907118,0.3344486316308883,0.8528714134589425,1.9195096644766718,13.6674,1.9384986647819749,0.09102625927773966,0.018099685312700686,20.9779822731014,0.5249382164603525,0.197247,0.04204947850201113,0.18876512800205075,0.16052821376224424,62.4850169447499,0.9922698206383523,0.01509890045831668,0.36766132822909586,0.32912888531144296,0.2791261370991158,3.60081,0.20281328443521257,0.03813459369244498,2.4607930111435645,0.030969508423850003,0.030936444016368504,,0.010739061581446207,2.06025,0.030032825778994188,0.274101,15.182156890491802,0.14726638383810767,11.043899038786224,2.3007224202762537,8.24935,0.583677059602044,0.8283227114361306,0.3543564419263492,8.353856171940814,2.5636736642990896,0.29876918644966993,0.114261,0.7613148659972647,42.52497474488527,42.7619,,0.05735023975587926,5.166897680746487,3.58029,0.22818101261139664,2.0638191922707305,1.5614783892350497,3.5946222624279183,42.825490728516,0.09596149543947857,0.007703793041836549,0.12098699819831868,3.84386621593914,0.26598337211753204,0.1473144065657276,0.0294677,0.12308710358036366,1.869601029315937,0.0733605,0.04910560719008955,0.025683857482030944
2018-04-06,6855.42230460675,0.498358086117181,12.537621143759361,0.0027794883813383815,0.15018647011781366,0.03992405477536945,119.20122281326042,0.2887598139178785,648.3720768484027,6.377679302093698,13.819239572827703,506.4793445471654,184.491,0.19857725571123197,174.05635539649353,0.07258093229588714,0.1076280488847033,304.01503664626136,47.599982091898404,0.5360013387898925,0.33347803896265454,0.7467632457051074,1.7507638457314467,13.4817,1.9682786326153758,0.09022285352377045,0.018386098274596727,22.665656013819323,0.550184551433582,0.195723,0.040547951012552215,0.18737378321805012,0.164035765125894,61.169800214315615,0.9898599071605134,0.015052742150048653,0.37282043877653703,0.30262036383281293,0.25646026999578353,3.55256,0.2053004261300897,0.03948723247453488,2.8884737380948993,0.030934098194552895,0.02894171946374831,,0.01057028150528506,2.13293,0.02920689128795872,0.266261,15.17703786623988,0.15105350422925354,11.148851290707487,2.336291379072648,8.9211,0.5697723896556105,0.8206961883550623,0.3774500983276125,8.643420677689555,2.1026208415195486,0.25956798163630673,0.110868,0.7492904098301456,41.861715107918755,44.1021,,0.05541997700296064,5.171204723550471,3.35987,0.2261393806836463,1.979821691591726,1.5078315301453218,3.5568704626365077,43.91460602744713,0.08879522531319876,0.0077368478681877784,0.11748694727457093,4.034347916189145,0.2663891268579871,0.14541592840561648,0.0296402,0.11911269918751458,1.8283933534333001,0.0708566,0.05051713842016713,0.025178685238675464
2018-04-07,6628.75445585626,0.475235073686693,12.304351591161451,0.002689527582146984,0.1443869833475578,0.036957837332943444,112.21567138881804,0.2757851827798853,610.7850984025881,5.82229542045734,13.18707856748703,488.4226068024803,174.975,0.1935839581577787,162.03471567798672,0.06905712321724988,0.10089476008704806,286.73138927602025,45.16185666559439,0.5336653086438612,0.30419635664285455,0.6955014858125662,1.7568161723187499,12.8417,1.8955996377104125,0.09581190971801223,0.017213007572276364,23.68959056076802,0.5203816167915066,0.18673,0.03780766984335741,0.1808536625194468,0.1703169013364862,56.326943891862996,0.9359517043988688,0.013958496914841911,0.35427880081479995,0.2868270421692873,0.25600249708516876,3.39444,0.19697651985930079,0.03698844986367793,3.0619239690029465,0.030585585850810493,0.027531313217175404,,0.00957675931894844,2.01796,0.027163180545582918,0.258739,14.314188838365613,0.14442425677907603,10.453507423815639,2.2700932783342367,9.29829,0.546776343260541,0.7952651903885936,0.3695478087730676,8.277436820491731,1.8947703699630265,0.2357101052896384,0.1055,0.7210258597869387,39.77753290731217,40.9175,,0.05840202884964565,5.012989143525716,3.11549,0.21956812627539407,1.893068906879584,1.4618558236536494,3.5332204722754317,44.02770774858253,0.09036491312053403,0.007476959528018919,0.11067292150885558,3.7997840097091244,0.2550042865004565,0.14136766456139332,0.0292575,0.11649659748248321,1.7171941819293506,0.0677004,0.04554816284642449,0.024606903808352926
2018-04-08,6884.47723505995,0.48796101525009716,12.400381856740026,0.0028072905556676808,0.14813151681847894,0.03704136110573553,114.82767437658227,0.3035240106575283,639.4324031721544,5.769721759739928,13.456920437174606,499.75980052397125,181.505,0.20168039254586345,169.64105235237227,0.0717446884604182,0.1035865182308055,297.4727454717046,46.44054806118813,0.6141117930175788,0.3159255648286545,0.7327400107107033,1.872619385922819,13.1932,1.9686654041539962,0.09434951877230126,0.01810964614470502,24.745473820999386,0.5382799335580819,0.194105,0.04025327828766525,0.1937999849352286,0.1687685841897133,58.72556965605709,0.9819166802788651,0.014605161592941267,0.3892089791008259,0.2992914409778261,0.2748283312235932,3.54858,0.20566163869885296,0.04048072614215251,3.7697383310669292,0.03163010655244981,0.02814902698158269,,0.009668546991666305,2.06916,0.033233472784595264,0.29215,14.528734299258193,0.16527828882872997,14.272404330106195,2.3436720351863003,9.39041,0.580987671228211,0.8180281796119844,0.3765562549952984,8.589180558143275,1.9944979881562648,0.24156508464104698,0.118963,0.8070602813382579,41.30102023197284,44.1217,,0.06433943391152488,5.098055750094623,3.26728,0.22249744903302035,2.0483504153827807,1.5198420258323644,3.7353114404646135,49.856445654997046,0.08946475678705411,0.007644104586982705,0.11504906404515204,3.886306916312985,0.2711265814575579,0.15157286086078667,0.0299699,0.12339001305185673,1.849542415463145,0.0701634,0.0481988926912512,0.0248908639651832
2018-04-09,6984.8089659738,0.4991247346125835,12.060487434470405,0.002829785961889333,0.1562199153361142,0.03751810843284827,115.99690229556447,0.3238930609021685,651.1448862835776,5.778287048679338,14.058133100907355,521.9428592464982,183.383,0.2053446476700732,173.3026182989973,0.07228508560196546,0.10432034900327249,310.1825219977873,48.72032087567921,0.6158669135113964,0.3375503051866886,0.7472617584122633,1.9173559696627616,13.4302,1.9875861947538032,0.11027345122866243,0.01882788422139156,25.165500256100408,0.5686017981899213,0.20379,0.04117085691480735,0.19929989347749177,0.17879487155717147,60.07789736007034,1.0170874308001525,0.015078403331305912,0.41043415566573527,0.3180837033574857,0.27883357392167407,3.63535,0.2123532838815415,0.04211839806482202,3.4698244287185602,0.03546482949036622,0.029635728437046382,,0.010179736182216967,2.13743,0.03439482249281799,0.295293,14.967949338814996,0.16865358063195163,14.091353414848358,2.4323765414757452,9.5632,0.6008714824104437,0.8358289097985466,0.3768199565116102,9.098895511275364,2.04323271636083,0.2509970055473633,0.117961,0.8137066759849582,41.98101030878891,46.5611,,0.0674743474445485,5.073812140522421,3.39143,0.2340454551456348,2.0649152019921337,1.549409290415223,3.7450407310602487,49.187580845309775,0.0904227595487213,0.007898137991408653,0.11908664635387854,3.917555205597764,0.27819402677737165,0.16730231932662534,0.0302683,0.1264238205015899,1.9716912099432893,0.0739695,0.04921655667458848,0.025900277613828654
